λ,alta_E,bassa-esp_E,Raw_E
594.248,395.027,56.2397,17.9211
594.331,470.699,80.1433,34.8843
594.414,551.247,108.675,29.9616
594.497,540.332,91.0968,24.7817
594.58,474.969,82.2122,40.7924
594.663,495.751,84.4191,60.2086
594.746,537.014,105.433,17.3675
594.829,445.746,87.6875,36.1456
594.913,412.169,61.1087,39.9787
594.996,428.409,67.7191,52.9418
595.079,449.592,60.6463,13.7765
595.162,461.29,88.357,37.2165
595.245,466.14,90.052,20.768
595.328,426.276,74.277,6.57171
595.411,488.867,95.9707,38.579
595.494,496.228,79.5703,36.1102
595.577,486.462,105.604,43.0011
595.66,453.984,95.936,26.6341
595.743,510.38,95.3855,31.1468
595.826,535.511,93.4685,41.5332
595.909,584.22,106.414,37.5399
595.992,620.995,127.629,28.1667
596.075,725.482,115.251,60.8375
596.158,736.697,127.994,61.6752
596.241,808.559,137.555,38.2374
596.324,788.964,133.83,53.0487
596.407,766.888,153.483,23.6002
596.49,760.43,170.977,40.6253
596.573,736.663,124.859,10.8509
596.656,697.029,122.717,23.373
596.739,682.903,140.164,44.1998
596.822,720.424,150.487,40.4875
596.905,720.035,143.492,48.8368
596.988,791.396,152.973,24.6239
597.071,808.352,194.435,39.6689
597.154,872.582,155.452,44.9165
597.237,848.68,149.259,53.5088
597.32,874.188,184.231,19.7619
597.404,888.667,201.362,27.6868
597.487,959.963,210.447,40.5465
597.57,997.358,209.116,32.0672
597.653,1004.19,202.754,14.0467
597.736,1015.2,203.73,45.5442
597.819,1055.36,242.311,37.0899
597.902,1017.83,210.384,32.8791
597.985,1040.38,202.512,43.1364
598.068,944.83,187.739,16.9493
598.151,872.704,184.175,35.2074
598.234,832.001,154.688,41.7452
598.316,826.145,148.79,45.7194
598.399,807.396,141.908,24.2402
598.482,868.031,160.9,30.8077
598.565,832.142,154.735,39.4287
598.648,914.4,171.123,29.1167
598.731,905.908,170.652,23.0825
598.814,862.524,199.235,27.2121
598.897,875.979,158.28,27.0144
598.98,795.091,146.018,37.3307
599.063,836.312,158.836,31.3107
599.146,767.915,146.059,36.3685
599.229,786.299,163.66,38.9145
599.312,777.595,152.349,32.9418
599.395,766.385,164.982,20.6393
599.478,819.353,152.739,42.7511
599.561,828.637,167.51,56.9497
599.644,889.253,153.908,70.0527
599.727,865.297,180.968,20.7008
599.81,888.862,164.559,42.0818
599.893,830.858,179.131,16.2992
599.976,866.859,166.907,42.743
600.059,784.181,153.057,27.2399
600.142,789.681,148.619,13.0788
600.225,719.034,115.584,53.0239
600.308,682.125,123.195,28.6759
600.391,699.309,135.23,34.9376
600.474,744.807,124.52,40.5669
600.557,766.487,132.669,43.6788
600.64,796.668,160.533,58.0217
600.723,792.619,157.208,14.1056
600.805,788.931,153.648,34.447
600.888,828.568,150.853,22.4743
600.971,802.353,161.147,50.3264
601.054,763.626,165.123,62.9367
601.137,751.318,148.089,26.3252
601.22,719.821,126.577,41.2501
601.303,675.794,128.344,40.9129
601.386,651.974,112.995,48.4958
601.469,667.128,113.954,8.76408
601.552,700.283,136.379,41.6456
601.635,696.404,115.735,41.5891
601.718,712.166,130.934,35.5061
601.801,730.233,135.884,27.9052
601.884,687.458,157.35,40.2894
601.966,760.727,134.109,34.9153
602.049,688.019,120.101,59.1458
602.132,596.962,96.3086,36.3558
602.215,551.221,114.347,27.2052
602.298,496.186,92.1088,28.6955
602.381,539.377,119.192,27.6499
602.464,541.678,75.0513,14.1129
602.547,511.483,83.4788,28.7009
602.63,488.492,114.944,36.8393
602.713,526.34,89.0878,46.0153
602.796,544.474,94.4654,20.1852
602.878,568.196,99.5366,33.5311
602.961,546.342,98.418,42.8061
603.044,539.748,113.79,47.9545
603.127,534.551,111.568,57.5027
603.21,457.883,91.5878,40.6365
603.293,358.216,65.3938,22.3436
603.376,354.428,43.5296,42.039
603.459,295.301,38.383,50.6327
603.542,303.759,55.1069,35.0609
603.624,279.357,39.0398,12.2968
603.707,284.854,33.0043,24.6209
603.79,294.712,22.4284,57.4167
603.873,272.09,39.527,24.4182
603.956,274.477,41.3554,34.4511
604.039,296.506,49.6222,42.2804
604.122,262.316,36.8368,13.5514
604.205,282.46,7.73131,42.9797
604.287,250.259,21.7943,21.7015
604.37,257.948,27.609,41.1328
604.453,257.404,28.9126,38.9498
604.536,265.863,11.4141,48.7747
604.619,255.824,42.3802,20.7134
604.702,258.411,51.5089,17.5651
604.785,315.196,41.5538,44.8598
604.868,320.749,42.2979,41.1283
604.95,375.111,37.6262,20.1234
605.033,379.923,54.4813,26.847
605.116,389.878,58.5716,41.1716
605.199,391.721,65.4183,30.4533
605.282,330.43,41.807,30.6025
605.365,294.908,36.5698,42.5939
605.448,244.656,39.1257,28.3866
605.53,215.925,35.154,48.2614
605.613,201.258,38.6791,34.4138
605.696,206.108,14.9889,39.2637
605.779,202.271,27.4408,44.9844
605.862,212.984,30.7896,27.2978
605.945,198.267,9.76525,44.5295
606.027,201.89,17.3657,44.6028
606.11,195.327,9.75913,48.143
606.193,181.002,31.8386,29.4489
606.276,200.411,14.2604,31.3819
606.359,162.62,51.5387,38.1011
606.442,206.561,41.0418,30.1594
606.524,166.216,24.7615,40.0585
606.607,178.197,14.7379,34.8362
606.69,165.422,17.8955,48.276
606.773,171.773,26.6954,35.7856
606.856,155.447,18.8893,23.0095
606.939,175.54,37.3411,35.7289
607.021,188.841,2.27365,46.8458
607.104,167.096,18.594,39.5727
607.187,179.864,25.1267,31.5882
607.27,150.772,14.296,28.4373
607.353,160.119,31.7106,27.9542
607.435,147.465,25.67,54.8945
607.518,143.538,14.105,22.2958
607.601,144.926,16.6724,21.499
607.684,180.027,14.2626,27.6553
607.767,138.676,16.2982,13.8843
607.849,137.703,34.9746,18.6453
607.932,141.821,22.3175,21.3977
608.015,169.466,18.1385,16.8208
608.098,169.396,15.7059,43.5111
608.181,181.627,16.8095,73.4918
608.263,137.573,0.0,14.9651
608.346,134.511,9.25632,8.62662
608.429,130.627,7.50477,5.83491
608.512,169.837,3.84845,40.6759
608.595,136.435,3.363,29.6655
608.677,117.946,37.4047,27.2868
608.76,137.801,17.9593,20.9282
608.843,134.267,17.5847,20.6705
608.926,122.996,29.2742,28.5138
609.008,128.301,10.9001,45.8345
609.091,107.376,12.8448,14.5327
609.174,119.018,27.1087,31.6358
609.257,118.867,7.66791,26.2966
609.34,128.577,20.0814,37.9181
609.422,136.443,12.5389,43.5992
609.505,147.59,17.5072,68.4001
609.588,114.648,23.7493,43.6499
609.671,108.385,18.0525,33.2911
609.753,126.066,2.15179,41.6873
609.836,129.53,25.125,28.4945
609.919,128.39,33.4884,47.015
610.002,101.875,8.51355,40.9801
610.084,121.158,18.2174,8.38055
610.167,124.299,23.7976,26.5402
610.25,124.471,17.8857,45.2812
610.333,97.8837,13.8288,29.8895
610.415,114.871,3.93539,6.73567
610.498,99.1869,0.0,23.0007
610.581,122.191,20.5115,21.7019
610.664,126.903,12.1804,34.3328
610.746,140.965,4.87348,51.3988
610.829,146.618,19.984,39.5752
610.912,150.814,13.9231,32.0296
610.995,168.631,25.134,32.6428
611.077,178.951,12.3213,31.4948
611.16,145.159,20.8588,25.0088
611.243,179.128,24.5145,42.3212
611.326,156.764,40.0199,42.6216
611.408,164.021,31.1801,30.2179
611.491,192.823,20.3493,46.7316
611.574,179.954,9.26914,36.8662
611.656,171.222,31.1414,38.2377
611.739,153.618,10.229,36.1991
611.822,136.638,29.4177,29.0495
611.905,180.627,7.00706,41.635
611.987,182.513,1.77058,31.2329
612.07,155.237,26.6788,27.9873
612.153,154.278,21.6453,0.267933
612.235,143.669,32.163,51.3719
612.318,171.083,16.7847,29.0879
612.401,140.957,45.9935,63.1318
612.484,134.98,0.0,15.3763
612.566,130.067,40.2667,45.6886
612.649,166.628,18.0223,42.6554
612.732,161.051,31.7439,28.0672
612.814,168.641,43.58,16.8148
612.897,147.243,24.7881,37.7422
612.98,164.641,33.2722,16.9114
613.062,157.648,15.021,42.9598
613.145,181.527,12.124,29.7011
613.228,157.694,0.123983,30.9906
613.311,166.859,19.905,36.3328
613.393,175.845,35.5452,37.1262
613.476,142.104,14.3884,23.5921
613.559,179.805,24.9367,39.7213
613.641,144.097,27.4559,43.8805
613.724,149.358,22.51,48.3226
613.807,138.892,0.0,38.1298
613.889,148.366,31.1168,49.7878
613.972,149.04,7.10168,50.1888
614.055,142.16,10.8175,23.9211
614.137,168.869,20.525,33.154
614.22,179.849,22.4509,38.3996
614.303,183.422,3.8227,39.2426
614.385,175.269,29.9529,16.0704
614.468,178.053,12.3464,33.5996
614.551,173.093,30.5047,27.548
614.633,174.62,22.4276,45.1855
614.716,189.004,16.2283,30.0784
614.799,204.095,34.7952,56.0926
614.881,194.845,40.4051,56.6726
614.964,168.912,22.2239,24.4591
615.047,182.111,15.203,15.8129
615.129,189.596,39.1686,31.4897
615.212,208.693,26.344,44.0329
615.295,222.011,31.218,33.8678
615.377,209.125,33.2811,31.9038
615.46,257.783,42.4507,32.5027
615.543,288.024,51.4503,72.5732
615.625,384.149,77.4081,32.7114
615.708,607.896,108.633,39.9171
615.791,936.325,166.189,35.7506
615.873,1401.04,267.56,8.13078
615.956,1988.4,376.755,43.3436
616.038,2557.52,476.685,39.2974
616.121,3047.9,575.944,52.6284
616.204,3384.67,681.906,15.5774
616.286,3545.74,723.068,38.7452
616.369,3319.01,688.589,15.1752
616.452,2937.92,638.966,31.9474
616.534,2182.77,459.037,31.2755
616.617,1405.63,311.556,27.1926
616.699,866.137,185.529,43.6598
616.782,437.331,87.0744,21.1762
616.865,259.734,52.3354,48.3799
616.947,221.539,42.1314,21.3804
617.03,239.579,28.9528,34.2325
617.113,201.123,23.439,26.3593
617.195,229.319,31.6363,48.5485
617.278,296.559,51.0913,100.223
617.36,257.362,17.7238,45.1881
617.443,244.206,24.9537,38.586
617.526,227.957,53.4251,7.31826
617.608,260.819,54.4319,35.8114
617.691,258.561,28.8405,34.9186
617.773,258.937,36.102,47.3097
617.856,272.493,35.549,39.2935
617.939,296.811,43.5048,57.6041
618.021,306.558,56.1938,21.4756
618.104,274.712,52.8216,40.9659
618.186,289.355,59.6717,27.2104
618.269,301.786,47.6209,29.8113
618.352,292.737,54.3774,51.0722
618.434,264.12,42.4444,39.3854
618.517,271.126,46.0382,30.8269
618.599,253.314,56.0447,14.3799
618.682,247.896,63.2605,42.2757
618.765,230.254,49.1158,28.7298
618.847,238.28,52.0813,49.8631
618.93,247.387,46.0087,59.7892
619.012,230.21,28.3283,26.2281
619.095,225.49,52.492,26.9701
619.177,258.559,52.0245,27.8167
619.26,252.798,39.8591,40.0788
619.343,261.698,40.7111,39.9674
619.425,251.721,46.3048,36.5435
619.508,270.009,52.8941,34.8979
619.59,248.946,39.6456,13.2888
619.673,237.639,33.3617,20.2769
619.755,258.963,51.9427,20.3025
619.838,261.878,55.4291,25.1285
619.92,272.238,27.1568,49.6883
620.003,292.544,70.8448,40.5025
620.086,310.669,62.9337,16.5758
620.168,307.176,67.8321,28.3741
620.251,320.832,68.2501,23.7346
620.333,343.86,81.6212,30.3787
620.416,359.784,67.3984,34.5607
620.498,314.021,69.6995,28.6661
620.581,351.37,63.8877,26.9661
620.663,311.382,64.6625,23.0231
620.746,300.97,69.9508,10.4267
620.829,274.299,59.9987,41.6453
620.911,265.715,41.7869,41.7996
620.994,303.64,48.023,52.4185
621.076,321.027,45.9815,48.2329
621.159,287.335,78.8245,56.32
621.241,312.135,63.0444,43.4371
621.324,270.19,66.4222,20.3333
621.406,294.234,59.751,49.8382
621.489,279.584,68.955,44.4731
621.571,305.861,67.6352,46.1738
621.654,284.199,52.4663,36.7995
621.736,292.954,37.1704,13.606
621.819,271.569,56.8967,19.255
621.901,277.533,62.2727,42.9683
621.984,279.799,55.4054,34.5842
622.066,271.284,61.0645,15.9665
622.149,250.339,60.5291,30.7924
622.231,257.698,44.0204,43.3395
622.314,271.474,59.5844,33.9052
622.396,240.905,35.2821,36.9235
622.479,272.774,42.6236,34.3863
622.561,251.869,37.7125,27.4074
622.644,274.96,67.0037,28.1071
622.726,261.706,54.2001,35.0601
622.809,239.227,34.6459,22.9572
622.891,246.519,34.2527,33.2533
622.974,233.909,48.0525,43.0345
623.056,243.918,64.4955,41.8478
623.139,230.848,41.9688,27.6856
623.221,213.485,55.0892,13.326
623.304,224.271,44.29,38.0388
623.386,234.529,35.42,19.8979
623.469,240.819,62.191,39.5682
623.551,204.824,23.4298,40.7104
623.634,213.939,54.9585,40.8141
623.716,211.193,45.5233,33.1532
623.799,222.926,40.9689,13.2103
623.881,211.126,25.9921,41.2777
623.964,179.37,28.3864,33.279
624.046,212.469,30.009,16.1333
624.129,207.146,46.0428,20.6406
624.211,250.831,55.6255,36.2004
624.294,238.525,66.8396,31.8127
624.376,264.399,30.6509,41.0298
624.459,242.683,55.0515,31.3289
624.541,263.997,74.2544,24.5168
624.624,250.868,65.3812,40.6059
624.706,246.828,48.7389,48.3083
624.788,266.806,59.9375,31.9678
624.871,276.214,65.0838,36.4605
624.953,271.366,62.0847,29.9745
625.036,274.432,44.9329,29.7637
625.118,309.182,60.0036,53.5905
625.201,313.559,60.592,15.916
625.283,291.044,79.1045,33.2688
625.366,304.795,71.6355,28.9965
625.448,306.355,73.7427,42.026
625.531,284.43,85.6687,34.3003
625.613,297.729,70.9582,29.3041
625.695,297.716,50.0186,33.6597
625.778,280.274,58.8161,26.048
625.86,292.184,72.5701,54.0693
625.943,306.131,40.5858,63.9203
626.025,257.104,67.8922,37.8304
626.108,279.639,67.4802,20.4983
626.19,259.296,51.2921,32.6499
626.272,281.247,49.182,39.3091
626.355,292.194,56.454,45.8869
626.437,241.446,38.5076,31.1844
626.52,253.95,42.8366,40.9574
626.602,248.663,57.8424,36.7629
626.685,240.625,58.1678,31.1819
626.767,241.062,45.3002,35.7149
626.849,236.651,48.053,27.2086
626.932,257.403,24.8932,49.3258
627.014,231.033,55.8835,16.4019
627.097,258.226,45.8993,36.4948
627.179,262.202,33.4008,28.7293
627.262,223.923,37.5044,34.6871
627.344,232.239,34.4275,26.6189
627.426,213.46,31.9276,14.394
627.509,227.297,49.6037,36.1498
627.591,216.497,40.8028,32.7226
627.674,194.95,64.6285,37.6634
627.756,221.397,37.2875,50.4562
627.838,229.973,40.1145,38.006
627.921,242.952,25.6782,31.0512
628.003,195.916,31.1247,50.098
628.086,212.744,65.9765,40.9843
628.168,233.677,32.408,42.257
628.25,209.926,23.1603,17.1406
628.333,180.071,21.9433,23.0565
628.415,199.848,30.6638,23.9922
628.497,217.048,47.8201,12.2475
628.58,185.111,31.4937,34.9238
628.662,217.861,8.81812,36.2705
628.745,213.544,29.5643,25.4008
628.827,230.838,27.0979,39.4175
628.909,223.675,34.7705,22.9699
628.992,232.668,38.4318,27.8672
629.074,233.434,32.0601,42.8325
629.157,261.893,48.3654,47.5354
629.239,217.946,46.5486,47.8244
629.321,207.342,24.7063,42.9553
629.404,259.635,17.4991,34.3541
629.486,205.613,42.222,27.846
629.568,217.192,35.853,28.2296
629.651,238.211,48.0925,33.1372
629.733,224.485,23.8059,34.1565
629.815,241.036,30.3873,21.763
629.898,247.353,44.0228,18.2491
629.98,222.183,38.5322,16.8366
630.063,217.027,38.004,41.7176
630.145,195.004,27.1711,19.1488
630.227,195.937,26.0563,27.1815
630.31,216.013,27.7929,52.4455
630.392,212.771,12.5816,51.9344
630.474,215.579,37.2295,29.8933
630.557,211.055,39.1663,43.3909
630.639,214.556,38.8117,35.4236
630.721,228.564,35.8091,35.2317
630.804,227.96,17.463,34.6285
630.886,211.788,29.6433,29.652
630.968,181.567,55.6835,32.4719
631.051,229.88,37.9167,67.4051
631.133,179.513,12.8947,30.4181
631.215,203.379,20.3014,26.4314
631.298,194.167,13.1609,26.2308
631.38,191.793,36.1296,20.0331
631.462,226.556,46.0496,23.1207
631.545,207.713,32.901,35.1343
631.627,245.178,38.6391,34.3694
631.709,236.485,28.0603,32.5033
631.792,223.157,31.3773,29.2795
631.874,250.16,40.3806,17.5065
631.956,226.426,52.964,56.8504
632.039,221.886,59.1648,43.2999
632.121,222.669,42.1136,28.2444
632.203,256.173,54.8128,46.1837
632.285,237.818,69.5846,39.298
632.368,233.133,22.3926,15.225
632.45,266.386,32.3471,28.5442
632.532,260.949,32.9978,49.8682
632.615,252.328,40.251,20.7665
632.697,261.847,49.3671,40.389
632.779,268.647,44.7541,38.1781
632.862,270.192,48.3221,44.9109
632.944,263.883,13.8627,24.676
633.026,270.517,18.3156,27.2141
633.108,273.306,51.6851,45.2943
633.191,271.411,55.0667,33.2966
633.273,291.45,47.6244,46.236
633.355,288.878,44.5552,41.2062
633.438,277.236,67.5054,36.664
633.52,306.638,58.477,31.1135
633.602,296.032,30.9413,11.4962
633.684,315.275,50.9421,49.5807
633.767,310.125,52.9027,40.3344
633.849,277.98,36.1896,30.8537
633.931,304.277,52.4666,33.667
634.014,314.571,63.4601,18.0198
634.096,347.178,55.0645,38.8853
634.178,330.125,57.591,53.2343
634.26,332.229,69.7906,44.6894
634.343,342.724,51.9424,46.7188
634.425,352.63,56.7135,51.7096
634.507,354.739,61.2111,17.7743
634.589,385.439,64.7845,48.2012
634.672,372.44,48.4554,23.4605
634.754,387.418,50.0647,42.8076
634.836,404.535,74.0889,29.6142
634.918,397.701,45.0031,39.4366
635.001,413.067,46.8949,26.4035
635.083,403.586,72.6312,32.761
635.165,442.199,85.6946,36.6944
635.248,432.916,68.3266,33.419
635.33,481.188,94.6862,32.5386
635.412,481.254,97.7412,47.897
635.494,441.183,85.6802,35.1326
635.576,500.485,96.343,52.3822
635.659,514.204,97.0645,49.1712
635.741,524.519,99.0028,24.2598
635.823,538.968,84.7852,9.76406
635.905,528.108,112.035,32.4912
635.988,539.849,91.447,18.2912
636.07,606.874,101.096,35.8913
636.152,598.896,93.7702,52.2163
636.234,631.775,113.671,20.3776
636.317,629.095,132.666,29.7129
636.399,656.798,125.756,44.5815
636.481,668.373,119.643,45.7804
636.563,709.082,138.475,52.9019
636.645,664.238,126.688,20.6195
636.728,623.755,125.57,23.5542
636.81,627.622,130.401,53.362
636.892,623.749,130.274,8.25646
636.974,571.652,118.722,7.22283
637.057,620.363,90.8767,46.6491
637.139,578.757,119.381,33.7153
637.221,538.777,94.9003,64.7322
637.303,505.084,102.42,36.7743
637.385,522.966,90.2139,12.3302
637.468,526.749,103.262,30.586
637.55,520.998,119.51,46.4075
637.632,522.539,78.76,32.3836
637.714,539.24,104.817,14.4057
637.796,505.614,92.7377,36.7577
637.879,542.837,110.988,26.4673
637.961,549.546,111.953,50.3799
638.043,490.367,109.918,19.5996
638.125,489.35,85.6003,27.3201
638.207,487.389,111.074,24.5404
638.29,491.16,97.8765,22.8501
638.372,497.024,107.927,34.7217
638.454,520.49,107.282,6.57827
638.536,523.584,86.7516,43.8053
638.618,518.692,77.6861,21.1642
638.701,538.024,106.431,35.0341
638.783,536.596,97.925,18.3153
638.865,569.417,94.4977,42.1244
638.947,516.461,96.833,15.9289
639.029,508.248,90.5813,42.1227
639.111,532.464,101.642,39.0318
639.194,486.493,88.2184,34.0211
639.276,522.91,95.5158,40.4008
639.358,481.502,85.1264,29.5758
639.44,426.59,74.9546,29.8237
639.522,463.777,72.3615,32.3309
639.604,468.086,94.305,38.0054
639.687,489.907,115.06,42.0765
639.769,485.944,101.037,27.1916
639.851,519.741,101.228,11.2904
639.933,516.398,102.609,42.3532
640.015,505.022,101.395,41.6273
640.097,534.987,99.6068,30.9056
640.179,526.517,104.851,24.6195
640.262,483.682,96.0543,56.0594
640.344,506.205,84.7397,5.12688
640.426,486.987,104.316,46.5295
640.508,478.377,81.6297,22.9009
640.59,438.383,99.6943,0.0
640.672,491.07,97.4771,36.4133
640.754,470.055,61.1344,18.4016
640.837,529.622,84.698,36.7357
640.919,472.124,78.5713,38.4938
641.001,502.373,88.2519,29.9668
641.083,488.706,101.4,5.1038
641.165,501.81,95.1761,36.7769
641.247,468.241,103.338,25.872
641.329,463.701,85.5555,30.6162
641.412,412.502,104.439,29.9354
641.494,459.173,63.5493,30.4581
641.576,406.789,80.1988,28.8641
641.658,414.081,45.6011,17.0415
641.74,371.905,56.6899,25.1101
641.822,374.886,55.7188,35.4639
641.904,384.654,47.538,35.6738
641.986,387.662,61.5157,23.1174
642.068,393.628,64.9652,40.0062
642.151,387.102,78.3471,34.8449
642.233,378.034,81.2641,51.9913
642.315,395.675,81.3544,10.1039
642.397,394.519,77.8153,32.1586
642.479,381.716,59.8003,30.5521
642.561,398.229,36.1096,35.5954
642.643,370.55,54.9075,43.1426
642.725,345.516,79.2731,44.5958
642.807,305.303,49.2105,39.6083
642.89,326.558,51.4069,35.7413
642.972,283.935,35.8818,46.6393
643.054,250.96,18.4876,38.2408
643.136,227.224,53.9159,17.7812
643.218,231.214,25.9932,29.1443
643.3,250.646,45.2913,26.7305
643.382,241.001,24.7739,40.0229
643.464,228.672,24.7246,33.7021
643.546,226.897,39.7174,27.012
643.628,214.347,36.8129,47.7755
643.71,233.752,47.1436,56.8039
643.792,221.744,36.4433,34.1468
643.875,237.356,54.7112,51.9435
643.957,211.999,51.5096,19.7597
644.039,223.214,38.6046,40.5322
644.121,239.064,8.94971,42.728
644.203,220.946,11.0753,22.426
644.285,230.03,25.2651,30.1443
644.367,217.117,34.6002,30.3384
644.449,210.908,25.2595,19.4872
644.531,207.306,25.8476,41.8272
644.613,204.52,27.1061,35.4912
644.695,193.002,6.76668,19.6041
644.777,203.782,16.6944,19.4615
644.859,188.233,16.8088,29.0347
644.941,197.522,29.7569,45.423
645.023,201.008,34.7699,29.2482
645.105,190.842,25.0119,43.9318
645.188,183.332,24.6463,35.6019
645.27,192.059,19.5191,28.218
645.352,214.43,17.9616,21.3714
645.434,173.961,12.0122,34.15
645.516,191.319,33.0395,26.9322
645.598,212.122,33.3316,45.0049
645.68,241.303,30.1087,35.6831
645.762,262.258,51.5675,11.5825
645.844,344.352,42.4201,23.2248
645.926,405.159,55.4328,45.5295
646.008,527.266,101.641,23.7304
646.09,599.573,106.939,42.5159
646.172,701.441,118.027,64.6492
646.254,705.994,127.506,13.4961
646.336,731.582,138.685,37.4457
646.418,722.162,136.501,15.7375
646.5,659.698,116.737,29.1869
646.582,659.753,102.227,48.0829
646.664,526.554,110.516,43.2254
646.746,426.157,73.5822,26.6598
646.828,333.367,65.1623,19.6124
646.91,289.42,64.2822,37.6522
646.992,285.309,23.2752,33.8138
647.074,232.483,52.7162,39.9705
647.156,220.126,21.3954,39.3549
647.238,223.98,39.1311,44.5745
647.32,234.452,20.0602,25.5554
647.402,253.753,30.8417,10.9956
647.484,239.336,27.7029,46.0042
647.566,224.236,41.8445,54.9335
647.648,226.278,21.257,26.3928
647.73,193.184,24.2723,21.4245
647.812,242.765,38.9359,50.2528
647.894,212.023,26.6165,43.2675
647.976,207.979,14.6156,38.404
648.058,207.755,30.7815,43.0953
648.14,204.662,29.3682,26.8946
648.222,191.215,16.2972,16.1788
648.304,208.886,19.9539,47.7757
648.386,180.372,4.17514,38.9232
648.468,199.031,14.0531,35.1901
648.55,187.865,27.8329,26.4819
648.632,194.814,35.0083,61.8296
648.714,201.045,26.0089,18.6358
648.796,190.584,4.67262,22.647
648.878,189.15,31.433,42.2391
648.96,156.769,10.0398,13.9549
649.042,157.453,19.5558,17.9153
649.124,160.508,21.3937,17.4203
649.206,162.385,10.4482,22.028
649.288,158.132,7.52014,25.6939
649.37,163.941,26.5735,21.1261
649.452,180.731,19.4834,5.14836
649.534,192.499,25.3221,22.6507
649.616,162.46,3.40547,29.4757
649.698,176.787,31.164,16.2235
649.78,161.611,25.9028,24.5309
649.862,157.052,15.0891,46.1865
649.944,151.399,3.72951,32.3409
650.026,149.462,26.8146,48.427
650.107,152.393,17.7668,57.092
650.189,160.551,12.9836,17.1902
650.271,147.929,20.9131,24.2288
650.353,169.322,31.9661,36.3378
650.435,157.255,32.9156,42.839
650.517,147.097,20.4076,26.6737
650.599,146.033,6.64329,24.7911
650.681,134.662,1.94123,37.9961
650.763,108.867,11.0758,0.0
650.845,140.369,35.2579,36.3303
650.927,132.152,7.95485,34.667
651.009,125.78,13.0844,28.0216
651.091,127.565,33.4005,37.4527
651.173,165.069,16.3226,43.0074
651.255,132.758,10.4788,27.3539
651.337,137.146,4.37939,33.3804
651.418,145.913,22.3892,39.6893
651.5,114.297,7.72046,32.3762
651.582,127.682,27.5659,36.4771
651.664,148.563,9.33228,19.9477
651.746,112.414,27.3417,22.301
651.828,132.074,25.7446,25.0315
651.91,145.141,10.6096,22.5332
651.992,145.123,5.15663,25.7918
652.074,137.002,18.8781,29.1404
652.156,106.448,8.24622,56.7492
652.238,154.222,7.3949,38.1677
652.319,129.931,0.0,16.8804
652.401,136.178,9.55219,31.8662
652.483,134.786,8.4427,35.9349
652.565,138.418,27.0377,25.6407
652.647,152.02,17.0587,59.7227
652.729,136.461,18.6049,38.1565
652.811,128.953,8.37765,45.6668
652.893,127.051,15.7461,32.2965
652.975,152.143,13.0486,39.3663
653.057,111.633,30.7763,44.7309
653.138,150.454,18.079,33.0342
653.22,115.942,20.4057,32.6558
653.302,137.292,3.67975,46.0874
653.384,136.407,27.5498,37.5559
653.466,129.131,5.61413,17.4458
653.548,111.069,4.85925,22.0483
653.63,130.557,21.2765,30.8865
653.712,132.149,16.2438,43.4014
653.793,136.287,27.0308,52.7278
653.875,144.215,23.137,47.0022
653.957,117.583,10.4926,23.9203
654.039,138.496,8.72709,48.9298
654.121,128.954,11.9642,33.1069
654.203,131.313,18.8445,40.1081
654.285,129.998,30.3427,11.4868
654.367,125.931,14.2445,36.9107
654.448,156.096,16.4954,32.6689
654.53,122.701,7.6532,23.8504
654.612,127.346,37.1038,22.4876
654.694,127.016,8.78345,25.7079
654.776,142.406,2.46868,24.9868
654.858,120.01,20.3258,47.1002
654.94,140.764,27.9153,37.544
655.021,120.154,20.3266,28.1302
655.103,134.837,13.475,25.61
655.185,144.893,18.3087,39.2154
655.267,138.135,20.7719,29.1802
655.349,121.565,11.6899,35.8218
655.431,125.62,13.3564,19.1235
655.512,132.665,17.7108,14.4266
655.594,116.672,0.0,35.5707
655.676,117.355,34.042,24.7845
655.758,117.203,11.8087,28.456
655.84,122.012,0.712679,36.8149
655.922,131.874,5.38282,51.8646
656.004,108.241,14.8982,29.5967
656.085,113.371,6.09421,31.1772
656.167,124.645,30.6147,12.1411
656.249,102.384,14.0806,25.9245
656.331,140.752,6.65605,35.6205
656.413,108.648,17.1807,39.561
656.494,137.037,9.57535,40.3705
656.576,143.305,16.2929,26.9775
656.658,140.082,17.1419,49.4234
656.74,130.306,16.9037,21.8982
656.822,121.56,8.68075,35.5435
656.904,132.564,33.0618,45.4556
656.985,122.732,16.2501,32.619
657.067,138.005,11.0235,7.7516
657.149,151.042,2.90988,24.3385
657.231,156.8,12.4632,38.2888
657.313,146.54,12.9962,50.9659
657.394,150.029,6.16534,38.89
657.476,118.676,21.2096,34.2981
657.558,112.702,21.0211,23.4087
657.64,94.6423,30.1267,13.5409
657.722,106.236,11.8626,12.0278
657.803,162.643,34.5792,34.0279
657.885,141.099,13.3385,46.8905
657.967,117.596,18.5161,20.6567
658.049,90.1356,1.91975,17.7723
658.131,90.7229,19.4193,33.1052
658.212,117.19,0.0,43.461
658.294,120.097,2.58811,51.557
658.376,99.8693,15.9053,12.4873
658.458,116.561,6.45838,41.7405
658.539,124.807,17.9258,47.8015
658.621,85.2419,16.502,31.174
658.703,120.545,28.96,30.1589
658.785,127.042,3.48392,29.5563
658.867,111.773,6.18983,26.3024
658.948,120.894,10.2739,17.674
659.03,118.207,0.0,20.9944
659.112,92.4668,13.111,33.2107
659.194,119.965,6.50413,53.8822
659.275,145.969,16.4765,80.7054
659.357,97.6956,0.866872,47.1776
